,dp,Simulation,Diversity
927,15,REvoSim_individuals_data_envw50_15dp_aj1833.txt,7.578201566840414
928,15,REvoSim_individuals_data_envw50_15dp_aj1834.txt,18.098071746071497
929,15,REvoSim_individuals_data_envw50_15dp_aj1835.txt,4.805102167954149
930,15,REvoSim_individuals_data_envw50_15dp_aj1836.txt,4.092664771258723
931,15,REvoSim_individuals_data_envw50_15dp_aj1837.txt,5.027953651975999
932,15,REvoSim_individuals_data_envw50_15dp_aj1838.txt,4.358600068522306
933,15,REvoSim_individuals_data_envw50_15dp_aj1839.txt,6.704859660847047
934,15,REvoSim_individuals_data_envw50_15dp_aj184.txt,3.610460497126407
935,15,REvoSim_individuals_data_envw50_15dp_aj1840.txt,8.838191205862758
936,15,REvoSim_individuals_data_envw50_15dp_aj1841.txt,7.221405867333646
937,15,REvoSim_individuals_data_envw50_15dp_aj1842.txt,9.405979543666405
938,15,REvoSim_individuals_data_envw50_15dp_aj1843.txt,9.086185243328101
939,15,REvoSim_individuals_data_envw50_15dp_aj1844.txt,6.381960629265857
940,15,REvoSim_individuals_data_envw50_15dp_aj1845.txt,5.766502994882229
941,15,REvoSim_individuals_data_envw50_15dp_aj1846.txt,7.024343845052314
942,15,REvoSim_individuals_data_envw50_15dp_aj1847.txt,5.465745036377411
943,15,REvoSim_individuals_data_envw50_15dp_aj1848.txt,7.434726895790143
944,15,REvoSim_individuals_data_envw50_15dp_aj1849.txt,8.41046997686938
945,15,REvoSim_individuals_data_envw50_15dp_aj185.txt,5.716582319259267
946,15,REvoSim_individuals_data_envw50_15dp_aj1850.txt,6.43551878447289
947,15,REvoSim_individuals_data_envw50_15dp_aj1851.txt,3.112965552965553
948,15,REvoSim_individuals_data_envw50_15dp_aj1852.txt,6.256353997165503
949,15,REvoSim_individuals_data_envw50_15dp_aj1853.txt,17.443690890990542
950,15,REvoSim_individuals_data_envw50_15dp_aj1854.txt,5.965579220779221
951,15,REvoSim_individuals_data_envw50_15dp_aj1855.txt,5.625537202920313
952,15,REvoSim_individuals_data_envw50_15dp_aj1856.txt,6.8570344970906065
953,15,REvoSim_individuals_data_envw50_15dp_aj1857.txt,5.997069429577977
954,15,REvoSim_individuals_data_envw50_15dp_aj1858.txt,6.904193856768777
955,15,REvoSim_individuals_data_envw50_15dp_aj1859.txt,3.245865057801378
956,15,REvoSim_individuals_data_envw50_15dp_aj186.txt,9.868865983687877
957,15,REvoSim_individuals_data_envw50_15dp_aj1860.txt,6.144668575934919
958,15,REvoSim_individuals_data_envw50_15dp_aj1861.txt,4.373106412879492
959,15,REvoSim_individuals_data_envw50_15dp_aj1862.txt,0.0
960,15,REvoSim_individuals_data_envw50_15dp_aj1863.txt,5.027933423786393
961,15,REvoSim_individuals_data_envw50_15dp_aj1864.txt,6.357233098407726
962,15,REvoSim_individuals_data_envw50_15dp_aj1865.txt,10.190392069248595
963,15,REvoSim_individuals_data_envw50_15dp_aj1866.txt,8.361075946056225
964,15,REvoSim_individuals_data_envw50_15dp_aj1867.txt,17.289733459810492
965,15,REvoSim_individuals_data_envw50_15dp_aj1868.txt,14.03809365036364
966,15,REvoSim_individuals_data_envw50_15dp_aj1869.txt,5.523946529285292
967,15,REvoSim_individuals_data_envw50_15dp_aj187.txt,7.234962681106396
968,15,REvoSim_individuals_data_envw50_15dp_aj1870.txt,3.026504904491482
969,15,REvoSim_individuals_data_envw50_15dp_aj1871.txt,2.6013123062185186
970,15,REvoSim_individuals_data_envw50_15dp_aj1872.txt,4.6677074688796685
971,15,REvoSim_individuals_data_envw50_15dp_aj1873.txt,13.39610763703401
972,15,REvoSim_individuals_data_envw50_15dp_aj1874.txt,6.91076515127974
973,15,REvoSim_individuals_data_envw50_15dp_aj1875.txt,5.0950903373771546
974,15,REvoSim_individuals_data_envw50_15dp_aj1876.txt,9.671454633143911
975,15,REvoSim_individuals_data_envw50_15dp_aj1877.txt,5.601891302088745
976,15,REvoSim_individuals_data_envw50_15dp_aj1878.txt,6.44854636303892
977,15,REvoSim_individuals_data_envw50_15dp_aj1879.txt,4.655706476726851
978,15,REvoSim_individuals_data_envw50_15dp_aj188.txt,7.0856221389929255
979,15,REvoSim_individuals_data_envw50_15dp_aj1880.txt,5.29854215304799
980,15,REvoSim_individuals_data_envw50_15dp_aj1881.txt,4.82109085642161
981,15,REvoSim_individuals_data_envw50_15dp_aj1882.txt,0.0
982,15,REvoSim_individuals_data_envw50_15dp_aj1883.txt,4.824638311984414
983,15,REvoSim_individuals_data_envw50_15dp_aj1884.txt,5.971558966912146
984,15,REvoSim_individuals_data_envw50_15dp_aj1885.txt,3.8122824104774535
985,15,REvoSim_individuals_data_envw50_15dp_aj1886.txt,5.865160008736258
986,15,REvoSim_individuals_data_envw50_15dp_aj1887.txt,8.399987492573716
987,15,REvoSim_individuals_data_envw50_15dp_aj1888.txt,5.695082851717734
988,15,REvoSim_individuals_data_envw50_15dp_aj1889.txt,3.1382990814502545
989,15,REvoSim_individuals_data_envw50_15dp_aj189.txt,9.96911920134783
990,15,REvoSim_individuals_data_envw50_15dp_aj1890.txt,5.734878633190958
991,15,REvoSim_individuals_data_envw50_15dp_aj1891.txt,3.779099844800828
992,15,REvoSim_individuals_data_envw50_15dp_aj1892.txt,5.084195438115418
993,15,REvoSim_individuals_data_envw50_15dp_aj1893.txt,5.965588809098834
994,15,REvoSim_individuals_data_envw50_15dp_aj1894.txt,7.168050857220657
995,15,REvoSim_individuals_data_envw50_15dp_aj1895.txt,8.220693779904305
996,15,REvoSim_individuals_data_envw50_15dp_aj1896.txt,10.594154118689106
997,15,REvoSim_individuals_data_envw50_15dp_aj1897.txt,3.9540453875261634
998,15,REvoSim_individuals_data_envw50_15dp_aj1898.txt,7.875999374576536
999,15,REvoSim_individuals_data_envw50_15dp_aj1899.txt,3.524929757078724
1000,15,REvoSim_individuals_data_envw50_15dp_aj19.txt,6.874068049342551
1001,15,REvoSim_individuals_data_envw50_15dp_aj190.txt,12.283396345305608
1002,15,REvoSim_individuals_data_envw50_15dp_aj1900.txt,6.556211173671854
1003,15,REvoSim_individuals_data_envw50_15dp_aj1901.txt,3.7170968910040867
1004,15,REvoSim_individuals_data_envw50_15dp_aj1902.txt,3.332694072401456
1005,15,REvoSim_individuals_data_envw50_15dp_aj1903.txt,3.5490635389348917
1006,15,REvoSim_individuals_data_envw50_15dp_aj1904.txt,0.0
1007,15,REvoSim_individuals_data_envw50_15dp_aj1905.txt,6.091330430978815
1008,15,REvoSim_individuals_data_envw50_15dp_aj1906.txt,7.744899026891284
1009,15,REvoSim_individuals_data_envw50_15dp_aj1907.txt,5.815019795618017
1010,15,REvoSim_individuals_data_envw50_15dp_aj1908.txt,5.619190217730364
1011,15,REvoSim_individuals_data_envw50_15dp_aj1909.txt,10.1949276881157
1012,15,REvoSim_individuals_data_envw50_15dp_aj191.txt,6.645316003654181
1013,15,REvoSim_individuals_data_envw50_15dp_aj1910.txt,6.0073640914850746
1014,15,REvoSim_individuals_data_envw50_15dp_aj1911.txt,7.591855439254283
1015,15,REvoSim_individuals_data_envw50_15dp_aj1912.txt,3.4153749108093856
1016,15,REvoSim_individuals_data_envw50_15dp_aj1913.txt,2.8266802402105955
1017,15,REvoSim_individuals_data_envw50_15dp_aj1914.txt,4.867675486915131
1018,15,REvoSim_individuals_data_envw50_15dp_aj1915.txt,5.467286605367017
1019,15,REvoSim_individuals_data_envw50_15dp_aj1916.txt,9.274897231258434
1020,15,REvoSim_individuals_data_envw50_15dp_aj1917.txt,8.071284668942264
1021,15,REvoSim_individuals_data_envw50_15dp_aj1918.txt,6.5860202155069
1022,15,REvoSim_individuals_data_envw50_15dp_aj1919.txt,4.202417482169514
1023,15,REvoSim_individuals_data_envw50_15dp_aj192.txt,6.159447426455291
1024,15,REvoSim_individuals_data_envw50_15dp_aj1920.txt,8.014887690269273
1025,15,REvoSim_individuals_data_envw50_15dp_aj1921.txt,0.0
1026,15,REvoSim_individuals_data_envw50_15dp_aj1922.txt,6.213022957335376
1027,15,REvoSim_individuals_data_envw50_15dp_aj1923.txt,7.021489881586366
1028,15,REvoSim_individuals_data_envw50_15dp_aj1924.txt,6.980404623674967
1029,15,REvoSim_individuals_data_envw50_15dp_aj1925.txt,6.522473843971335
1030,15,REvoSim_individuals_data_envw50_15dp_aj1926.txt,14.10497961560862
1031,15,REvoSim_individuals_data_envw50_15dp_aj1927.txt,8.148453156312625
1032,15,REvoSim_individuals_data_envw50_15dp_aj1928.txt,0.0
1033,15,REvoSim_individuals_data_envw50_15dp_aj1929.txt,5.277656746755616
1034,15,REvoSim_individuals_data_envw50_15dp_aj193.txt,7.961166065889849
1035,15,REvoSim_individuals_data_envw50_15dp_aj1930.txt,8.397107781939242
1036,15,REvoSim_individuals_data_envw50_15dp_aj1931.txt,9.349399340207897
1037,15,REvoSim_individuals_data_envw50_15dp_aj1932.txt,4.699077720207254
1038,15,REvoSim_individuals_data_envw50_15dp_aj1933.txt,5.997152393866695
1039,15,REvoSim_individuals_data_envw50_15dp_aj1934.txt,3.9053845596380614
1040,15,REvoSim_individuals_data_envw50_15dp_aj1935.txt,5.383931172235862
1041,15,REvoSim_individuals_data_envw50_15dp_aj1936.txt,5.282850617668432
1042,15,REvoSim_individuals_data_envw50_15dp_aj1937.txt,6.26414291349208
1043,15,REvoSim_individuals_data_envw50_15dp_aj1938.txt,5.189158579414393
1044,15,REvoSim_individuals_data_envw50_15dp_aj1939.txt,4.468771980636352
1045,15,REvoSim_individuals_data_envw50_15dp_aj194.txt,8.895366654505654
1046,15,REvoSim_individuals_data_envw50_15dp_aj1940.txt,3.8641549564804394
1047,15,REvoSim_individuals_data_envw50_15dp_aj1941.txt,10.646946306980613
1048,15,REvoSim_individuals_data_envw50_15dp_aj1942.txt,9.43827361051429
1049,15,REvoSim_individuals_data_envw50_15dp_aj1943.txt,11.345587314834134
1050,15,REvoSim_individuals_data_envw50_15dp_aj1944.txt,5.072170505670392
1051,15,REvoSim_individuals_data_envw50_15dp_aj1945.txt,5.7103319881848815
1052,15,REvoSim_individuals_data_envw50_15dp_aj1946.txt,7.838416821788459
1053,15,REvoSim_individuals_data_envw50_15dp_aj1947.txt,6.6144390851096935
1054,15,REvoSim_individuals_data_envw50_15dp_aj1948.txt,0.0
1055,15,REvoSim_individuals_data_envw50_15dp_aj1949.txt,5.590837184130552
1056,15,REvoSim_individuals_data_envw50_15dp_aj195.txt,5.271700307334497
1057,15,REvoSim_individuals_data_envw50_15dp_aj1950.txt,0.0
1058,15,REvoSim_individuals_data_envw50_15dp_aj1951.txt,4.861117429333554
1059,15,REvoSim_individuals_data_envw50_15dp_aj1952.txt,0.0
1060,15,REvoSim_individuals_data_envw50_15dp_aj1953.txt,4.402607995374576
1061,15,REvoSim_individuals_data_envw50_15dp_aj1954.txt,9.62271627596563
1062,15,REvoSim_individuals_data_envw50_15dp_aj1955.txt,6.4473846089685445
1063,15,REvoSim_individuals_data_envw50_15dp_aj1956.txt,5.06772516364239
1064,15,REvoSim_individuals_data_envw50_15dp_aj1957.txt,0.0
1065,15,REvoSim_individuals_data_envw50_15dp_aj1958.txt,11.582706412899041
1066,15,REvoSim_individuals_data_envw50_15dp_aj1959.txt,0.0
1067,15,REvoSim_individuals_data_envw50_15dp_aj196.txt,12.001984496124031
1068,15,REvoSim_individuals_data_envw50_15dp_aj1960.txt,5.442653337498698
1069,15,REvoSim_individuals_data_envw50_15dp_aj1961.txt,1.7619614646314299
1070,15,REvoSim_individuals_data_envw50_15dp_aj1962.txt,4.596031910484873
1071,15,REvoSim_individuals_data_envw50_15dp_aj1963.txt,2.4337298608897706
1072,15,REvoSim_individuals_data_envw50_15dp_aj1964.txt,5.518024784078108
1073,15,REvoSim_individuals_data_envw50_15dp_aj1965.txt,8.398458438077826
1074,15,REvoSim_individuals_data_envw50_15dp_aj1966.txt,12.219297241616115
1075,15,REvoSim_individuals_data_envw50_15dp_aj1967.txt,8.581974931469585
1076,15,REvoSim_individuals_data_envw50_15dp_aj1968.txt,6.342896402398401
1077,15,REvoSim_individuals_data_envw50_15dp_aj1969.txt,5.021992063327169
1078,15,REvoSim_individuals_data_envw50_15dp_aj197.txt,6.291220266065201
1079,15,REvoSim_individuals_data_envw50_15dp_aj1970.txt,0.0
1080,15,REvoSim_individuals_data_envw50_15dp_aj1971.txt,11.756417647613757
1081,15,REvoSim_individuals_data_envw50_15dp_aj1972.txt,4.496192168230319
1082,15,REvoSim_individuals_data_envw50_15dp_aj1973.txt,0.0
1083,15,REvoSim_individuals_data_envw50_15dp_aj1974.txt,6.5163790947736935
1084,15,REvoSim_individuals_data_envw50_15dp_aj1975.txt,6.856001250260471
1085,15,REvoSim_individuals_data_envw50_15dp_aj1976.txt,4.132940555204655
1086,15,REvoSim_individuals_data_envw50_15dp_aj1977.txt,9.992401263329059
1087,15,REvoSim_individuals_data_envw50_15dp_aj1978.txt,7.077483602041559
1088,15,REvoSim_individuals_data_envw50_15dp_aj1979.txt,7.927230949979726
1089,15,REvoSim_individuals_data_envw50_15dp_aj198.txt,5.870179041928591
1090,15,REvoSim_individuals_data_envw50_15dp_aj1980.txt,8.898514462788288
1091,15,REvoSim_individuals_data_envw50_15dp_aj1981.txt,6.001906360405723
1092,15,REvoSim_individuals_data_envw50_15dp_aj1982.txt,12.925459132294467
1093,15,REvoSim_individuals_data_envw50_15dp_aj1983.txt,6.465170495166454
1094,15,REvoSim_individuals_data_envw50_15dp_aj1984.txt,5.515373322366024
1095,15,REvoSim_individuals_data_envw50_15dp_aj1985.txt,4.187400252865463
1096,15,REvoSim_individuals_data_envw50_15dp_aj1986.txt,5.611416174470868
1097,15,REvoSim_individuals_data_envw50_15dp_aj1987.txt,7.919596885595881
1098,15,REvoSim_individuals_data_envw50_15dp_aj1988.txt,2.433122132850589
1099,15,REvoSim_individuals_data_envw50_15dp_aj1989.txt,4.770322527136444
1100,15,REvoSim_individuals_data_envw50_15dp_aj199.txt,0.0
1101,15,REvoSim_individuals_data_envw50_15dp_aj1990.txt,0.0
1102,15,REvoSim_individuals_data_envw50_15dp_aj1991.txt,13.202820328830375
1103,15,REvoSim_individuals_data_envw50_15dp_aj1992.txt,10.767583330720266
1104,15,REvoSim_individuals_data_envw50_15dp_aj1993.txt,9.031687453608356
1105,15,REvoSim_individuals_data_envw50_15dp_aj1994.txt,4.0022470513922395
1106,15,REvoSim_individuals_data_envw50_15dp_aj1995.txt,5.452683007790214
1107,15,REvoSim_individuals_data_envw50_15dp_aj1996.txt,3.6431533119104387
1108,15,REvoSim_individuals_data_envw50_15dp_aj1997.txt,5.121059492152876
1109,15,REvoSim_individuals_data_envw50_15dp_aj1998.txt,6.733279923422674
1110,15,REvoSim_individuals_data_envw50_15dp_aj1999.txt,7.212479464304282
1111,15,REvoSim_individuals_data_envw50_15dp_aj2.txt,4.799114365122164
1112,15,REvoSim_individuals_data_envw50_15dp_aj20.txt,4.465613634001871
1113,15,REvoSim_individuals_data_envw50_15dp_aj200.txt,0.0
1114,15,REvoSim_individuals_data_envw50_15dp_aj2000.txt,4.009360406722098
1115,15,REvoSim_individuals_data_envw50_15dp_aj2001.txt,4.917229992835114
1116,15,REvoSim_individuals_data_envw50_15dp_aj2002.txt,6.646802053669791
1117,15,REvoSim_individuals_data_envw50_15dp_aj2003.txt,2.5539603909412043
1118,15,REvoSim_individuals_data_envw50_15dp_aj2004.txt,9.465677431464353
1119,15,REvoSim_individuals_data_envw50_15dp_aj2005.txt,6.830711649425586
1120,15,REvoSim_individuals_data_envw50_15dp_aj2006.txt,11.559305143240776
1121,15,REvoSim_individuals_data_envw50_15dp_aj2007.txt,6.641251303441084
1122,15,REvoSim_individuals_data_envw50_15dp_aj2008.txt,0.0
1123,15,REvoSim_individuals_data_envw50_15dp_aj2009.txt,4.326615863430976
1124,15,REvoSim_individuals_data_envw50_15dp_aj201.txt,11.294776704919919
1125,15,REvoSim_individuals_data_envw50_15dp_aj2010.txt,4.560305485703641
1126,15,REvoSim_individuals_data_envw50_15dp_aj2011.txt,4.455476582140973
1127,15,REvoSim_individuals_data_envw50_15dp_aj2012.txt,7.781752474728958
1128,15,REvoSim_individuals_data_envw50_15dp_aj2013.txt,8.430426133389174
1129,15,REvoSim_individuals_data_envw50_15dp_aj2014.txt,6.967942423799277
1130,15,REvoSim_individuals_data_envw50_15dp_aj2015.txt,0.0
1131,15,REvoSim_individuals_data_envw50_15dp_aj2016.txt,7.372209705011056
1132,15,REvoSim_individuals_data_envw50_15dp_aj2017.txt,9.07742786240123
1133,15,REvoSim_individuals_data_envw50_15dp_aj2018.txt,4.296221364541832
1134,15,REvoSim_individuals_data_envw50_15dp_aj2019.txt,13.906007560216185
1135,15,REvoSim_individuals_data_envw50_15dp_aj202.txt,4.334364812419146
1136,15,REvoSim_individuals_data_envw50_15dp_aj2020.txt,11.571400312337325
1137,15,REvoSim_individuals_data_envw50_15dp_aj2021.txt,0.0
1138,15,REvoSim_individuals_data_envw50_15dp_aj2022.txt,10.358124856791719
1139,15,REvoSim_individuals_data_envw50_15dp_aj2023.txt,5.15588351287959
1140,15,REvoSim_individuals_data_envw50_15dp_aj2024.txt,3.863861514657473
1141,15,REvoSim_individuals_data_envw50_15dp_aj2025.txt,8.157053249144415
1142,15,REvoSim_individuals_data_envw50_15dp_aj2026.txt,4.263398089469263
1143,15,REvoSim_individuals_data_envw50_15dp_aj2027.txt,2.418968056943314
1144,15,REvoSim_individuals_data_envw50_15dp_aj2028.txt,7.020885043982179
1145,15,REvoSim_individuals_data_envw50_15dp_aj2029.txt,6.5666722296395195
1146,15,REvoSim_individuals_data_envw50_15dp_aj203.txt,7.22239372575195
1147,15,REvoSim_individuals_data_envw50_15dp_aj2030.txt,10.650688573126361
1148,15,REvoSim_individuals_data_envw50_15dp_aj2031.txt,9.830326873979827
1149,15,REvoSim_individuals_data_envw50_15dp_aj2032.txt,5.29854121079504
1150,15,REvoSim_individuals_data_envw50_15dp_aj2033.txt,5.382929022522196
1151,15,REvoSim_individuals_data_envw50_15dp_aj2034.txt,5.7827932984205805
1152,15,REvoSim_individuals_data_envw50_15dp_aj2035.txt,5.942026726520773
1153,15,REvoSim_individuals_data_envw50_15dp_aj2036.txt,19.028378787404368
1154,15,REvoSim_individuals_data_envw50_15dp_aj2037.txt,3.4851929839119564
1155,15,REvoSim_individuals_data_envw50_15dp_aj2038.txt,3.9956365211829876
1156,15,REvoSim_individuals_data_envw50_15dp_aj2039.txt,9.719022851652253
1157,15,REvoSim_individuals_data_envw50_15dp_aj204.txt,4.07710449552103
1158,15,REvoSim_individuals_data_envw50_15dp_aj2040.txt,2.2702446854485214
1159,15,REvoSim_individuals_data_envw50_15dp_aj2041.txt,5.006858553996846
1160,15,REvoSim_individuals_data_envw50_15dp_aj2042.txt,14.429692391168246
1161,15,REvoSim_individuals_data_envw50_15dp_aj2043.txt,2.3949663363495692
1162,15,REvoSim_individuals_data_envw50_15dp_aj2044.txt,7.195889624954358
1163,15,REvoSim_individuals_data_envw50_15dp_aj2045.txt,7.328577667782792
1164,15,REvoSim_individuals_data_envw50_15dp_aj2046.txt,6.158317673563887
1165,15,REvoSim_individuals_data_envw50_15dp_aj2047.txt,4.152337701476717
1166,15,REvoSim_individuals_data_envw50_15dp_aj2048.txt,4.184876395617191
1167,15,REvoSim_individuals_data_envw50_15dp_aj2049.txt,6.586192836083057
1168,15,REvoSim_individuals_data_envw50_15dp_aj205.txt,4.881585086418729
1169,15,REvoSim_individuals_data_envw50_15dp_aj2050.txt,7.908940535142108
1170,15,REvoSim_individuals_data_envw50_15dp_aj2051.txt,4.886432618897165
1171,15,REvoSim_individuals_data_envw50_15dp_aj2052.txt,6.281742315456494
1172,15,REvoSim_individuals_data_envw50_15dp_aj2053.txt,5.171732129358283
1173,15,REvoSim_individuals_data_envw50_15dp_aj2054.txt,3.5527046920030685
1174,15,REvoSim_individuals_data_envw50_15dp_aj2055.txt,7.343935573937866
1175,15,REvoSim_individuals_data_envw50_15dp_aj2056.txt,7.98115360856045
1176,15,REvoSim_individuals_data_envw50_15dp_aj2057.txt,9.580910867906384
1177,15,REvoSim_individuals_data_envw50_15dp_aj2058.txt,8.15907811033476
1178,15,REvoSim_individuals_data_envw50_15dp_aj2059.txt,6.3161639662385625
1179,15,REvoSim_individuals_data_envw50_15dp_aj206.txt,5.129873370344956
1180,15,REvoSim_individuals_data_envw50_15dp_aj2060.txt,21.0505915656529
1181,15,REvoSim_individuals_data_envw50_15dp_aj2061.txt,3.446219954344031
1182,15,REvoSim_individuals_data_envw50_15dp_aj2062.txt,4.9087358470967075
1183,15,REvoSim_individuals_data_envw50_15dp_aj2063.txt,7.685378984307477
1184,15,REvoSim_individuals_data_envw50_15dp_aj2064.txt,4.750179118425835
1185,15,REvoSim_individuals_data_envw50_15dp_aj2065.txt,3.8889820768490044
1186,15,REvoSim_individuals_data_envw50_15dp_aj2066.txt,6.433615437399929
1187,15,REvoSim_individuals_data_envw50_15dp_aj2067.txt,5.560502330614283
1188,15,REvoSim_individuals_data_envw50_15dp_aj2068.txt,5.635141159759878
1189,15,REvoSim_individuals_data_envw50_15dp_aj2069.txt,6.0198301464075445
1190,15,REvoSim_individuals_data_envw50_15dp_aj207.txt,3.8003034149664074
1191,15,REvoSim_individuals_data_envw50_15dp_aj2070.txt,4.830411846559638
1192,15,REvoSim_individuals_data_envw50_15dp_aj2071.txt,7.5119932273539645
1193,15,REvoSim_individuals_data_envw50_15dp_aj2072.txt,7.494423250834173
1194,15,REvoSim_individuals_data_envw50_15dp_aj2073.txt,5.494708994708994
1195,15,REvoSim_individuals_data_envw50_15dp_aj2074.txt,6.646999595171118
1196,15,REvoSim_individuals_data_envw50_15dp_aj2075.txt,2.9061848864316215
1197,15,REvoSim_individuals_data_envw50_15dp_aj2076.txt,4.797423034491372
1198,15,REvoSim_individuals_data_envw50_15dp_aj2077.txt,5.778908629705482
1199,15,REvoSim_individuals_data_envw50_15dp_aj2078.txt,4.54343958794448
1200,15,REvoSim_individuals_data_envw50_15dp_aj2079.txt,16.19905828188762
1201,15,REvoSim_individuals_data_envw50_15dp_aj208.txt,9.870739691072044
1202,15,REvoSim_individuals_data_envw50_15dp_aj2080.txt,8.521834609110302
1203,15,REvoSim_individuals_data_envw50_15dp_aj2081.txt,4.378315399194259
1204,15,REvoSim_individuals_data_envw50_15dp_aj2082.txt,21.989790836653388
1205,15,REvoSim_individuals_data_envw50_15dp_aj2083.txt,5.775257259509228
1206,15,REvoSim_individuals_data_envw50_15dp_aj2084.txt,9.277681298907813
1207,15,REvoSim_individuals_data_envw50_15dp_aj2085.txt,4.134484546774528
1208,15,REvoSim_individuals_data_envw50_15dp_aj2086.txt,0.0
1209,15,REvoSim_individuals_data_envw50_15dp_aj2087.txt,11.867447306791568
1210,15,REvoSim_individuals_data_envw50_15dp_aj2088.txt,2.7030940594059407
1211,15,REvoSim_individuals_data_envw50_15dp_aj2089.txt,5.903669534570333
1212,15,REvoSim_individuals_data_envw50_15dp_aj209.txt,12.854703247480403
1213,15,REvoSim_individuals_data_envw50_15dp_aj2090.txt,6.059822586502049
1214,15,REvoSim_individuals_data_envw50_15dp_aj2091.txt,5.561198038664543
1215,15,REvoSim_individuals_data_envw50_15dp_aj2092.txt,11.290962688277327
1216,15,REvoSim_individuals_data_envw50_15dp_aj2093.txt,14.403838916070756
1217,15,REvoSim_individuals_data_envw50_15dp_aj2094.txt,6.83637652159413
1218,15,REvoSim_individuals_data_envw50_15dp_aj2095.txt,5.38086861140143
1219,15,REvoSim_individuals_data_envw50_15dp_aj2096.txt,4.908718907410292
1220,15,REvoSim_individuals_data_envw50_15dp_aj2097.txt,7.897555989026464
1221,15,REvoSim_individuals_data_envw50_15dp_aj2098.txt,7.327956150477914
1222,15,REvoSim_individuals_data_envw50_15dp_aj2099.txt,7.499870088028352
1223,15,REvoSim_individuals_data_envw50_15dp_aj21.txt,8.559946667777755
1224,15,REvoSim_individuals_data_envw50_15dp_aj210.txt,3.902101965015666
1225,15,REvoSim_individuals_data_envw50_15dp_aj2100.txt,18.246998195265963
1226,15,REvoSim_individuals_data_envw50_15dp_aj2101.txt,6.070270606016687
1227,15,REvoSim_individuals_data_envw50_15dp_aj2102.txt,14.801297605781947
1228,15,REvoSim_individuals_data_envw50_15dp_aj2103.txt,7.383113165318593
1229,15,REvoSim_individuals_data_envw50_15dp_aj2104.txt,5.6012297338000225
1230,15,REvoSim_individuals_data_envw50_15dp_aj2105.txt,7.6900817387491776
1231,15,REvoSim_individuals_data_envw50_15dp_aj2106.txt,10.228876290704838
1232,15,REvoSim_individuals_data_envw50_15dp_aj2107.txt,5.64598973973974
1233,15,REvoSim_individuals_data_envw50_15dp_aj2108.txt,8.955769928945594
1234,15,REvoSim_individuals_data_envw50_15dp_aj2109.txt,6.662916065943709
1235,15,REvoSim_individuals_data_envw50_15dp_aj211.txt,3.8918487830139825
1236,15,REvoSim_individuals_data_envw50_15dp_aj2110.txt,7.118125318814479
1237,15,REvoSim_individuals_data_envw50_15dp_aj2111.txt,7.763996285049411
1238,15,REvoSim_individuals_data_envw50_15dp_aj2112.txt,4.152065224156173
1239,15,REvoSim_individuals_data_envw50_15dp_aj2113.txt,4.904387532671467
1240,15,REvoSim_individuals_data_envw50_15dp_aj2114.txt,5.784621800552572
1241,15,REvoSim_individuals_data_envw50_15dp_aj2115.txt,6.167121100594047
1242,15,REvoSim_individuals_data_envw50_15dp_aj2116.txt,6.006430567531348
1243,15,REvoSim_individuals_data_envw50_15dp_aj2117.txt,3.9261534655506534
1244,15,REvoSim_individuals_data_envw50_15dp_aj2118.txt,8.52548056832428
1245,15,REvoSim_individuals_data_envw50_15dp_aj2119.txt,4.494067910764799
1246,15,REvoSim_individuals_data_envw50_15dp_aj212.txt,2.731951194292214
1247,15,REvoSim_individuals_data_envw50_15dp_aj2120.txt,8.552627449339345
1248,15,REvoSim_individuals_data_envw50_15dp_aj2121.txt,9.860479147811795
1249,15,REvoSim_individuals_data_envw50_15dp_aj2122.txt,7.648320885778451
1250,15,REvoSim_individuals_data_envw50_15dp_aj2123.txt,9.468263673324344
1251,15,REvoSim_individuals_data_envw50_15dp_aj2124.txt,7.927783056794094
1252,15,REvoSim_individuals_data_envw50_15dp_aj2125.txt,9.754490331721954
1253,15,REvoSim_individuals_data_envw50_15dp_aj2126.txt,4.884366790375714
1254,15,REvoSim_individuals_data_envw50_15dp_aj2127.txt,5.834205085796982
1255,15,REvoSim_individuals_data_envw50_15dp_aj2128.txt,9.163782813132519
1256,15,REvoSim_individuals_data_envw50_15dp_aj2129.txt,7.670747901004799
1257,15,REvoSim_individuals_data_envw50_15dp_aj213.txt,3.7241432892719515
1258,15,REvoSim_individuals_data_envw50_15dp_aj2130.txt,9.991981443969815
1259,15,REvoSim_individuals_data_envw50_15dp_aj2131.txt,8.02160236646946
1260,15,REvoSim_individuals_data_envw50_15dp_aj2132.txt,8.286084142394822
1261,15,REvoSim_individuals_data_envw50_15dp_aj2133.txt,4.724904484318862
1262,15,REvoSim_individuals_data_envw50_15dp_aj2134.txt,4.900063283916548
1263,15,REvoSim_individuals_data_envw50_15dp_aj2135.txt,0.0
1264,15,REvoSim_individuals_data_envw50_15dp_aj2136.txt,3.8771425617698747
1265,15,REvoSim_individuals_data_envw50_15dp_aj2137.txt,5.005196066278253
1266,15,REvoSim_individuals_data_envw50_15dp_aj2138.txt,8.143581922310757
1267,15,REvoSim_individuals_data_envw50_15dp_aj2139.txt,9.886325815060966
1268,15,REvoSim_individuals_data_envw50_15dp_aj214.txt,4.680864107732912
1269,15,REvoSim_individuals_data_envw50_15dp_aj2140.txt,6.093191414314317
1270,15,REvoSim_individuals_data_envw50_15dp_aj2141.txt,8.155541214310249
